Policy_ID,Issue_Date,Effective_Date,End_Of_Effective_Date,Reference_Date,Sales_Location,Line_Of_Business,Sales_Channel,Premium_Amount
361349,2021-03-30,2021-03-30,2022-03-30,2021-12-31,Switzerland,Engineering,Digital,363019.75
225898,2021-02-19,2021-02-19,2022-02-19,2021-12-31,France,Residence,Digital,43381.57
808611,2021-08-09,2021-08-09,2022-08-09,2021-12-31,Switzerland,Auto,Digital,21072.27
627884,2021-09-26,2021-09-26,2022-09-26,2021-12-31,Norway,Engineering,Non-Digital,471190.58
349146,2021-03-17,2021-03-17,2022-03-17,2021-12-31,Norway,Residence,Non-Digital,51438.86
296854,2021-09-27,2021-09-27,2022-09-27,2021-12-31,Norway,Auto,Non-Digital,5863.14
661761,2021-06-01,2021-06-01,2022-06-01,2021-12-31,France,Liability,Digital,230948.61
188295,2021-08-12,2021-08-12,2022-08-12,2021-12-31,Switzerland,Transportation,Digital,231353.37
171964,2021-12-11,2021-12-11,2022-12-11,2021-12-31,Italy,Auto,Digital,10237.88
102363,2021-04-09,2021-04-09,2022-04-09,2021-12-31,Switzerland,Residence,Digital,61404.26
296890,2021-09-03,2021-09-03,2022-09-03,2021-12-31,Denmark,Residence,Non-Digital,6810.89
206830,2021-07-31,2021-07-31,2022-07-31,2021-12-31,Germany,Transportation,Digital,192012.28
427078,2021-04-15,2021-04-15,2022-04-15,2021-12-31,Switzerland,Engineering,Digital,228070.13
494216,2021-10-30,2021-10-30,2022-10-30,2021-12-31,Denmark,Transportation,Digital,156632.38
660608,2021-03-30,2021-03-30,2022-03-30,2021-12-31,Switzerland,Residence,Digital,43465.16
322169,2021-04-30,2021-04-30,2022-04-30,2021-12-31,Portugal,Transportation,Digital,91403.47
855517,2021-02-10,2021-02-10,2022-02-10,2021-12-31,Portugal,Auto,Non-Digital,34437.21
172944,2021-06-09,2021-06-09,2022-06-09,2021-12-31,Italy,Auto,Digital,26117.66
947791,2021-08-25,2021-08-25,2022-08-25,2021-12-31,Switzerland,Auto,Non-Digital,25654.77
894547,2021-09-24,2021-09-24,2022-09-24,2021-12-31,Norway,Auto,Non-Digital,9486.74
981098,2021-08-25,2021-08-25,2022-08-25,2021-12-31,Norway,Auto,Digital,20040.8
621290,2021-04-09,2021-04-09,2022-04-09,2021-12-31,Denmark,Auto,Non-Digital,33900.7
958774,2021-08-16,2021-08-16,2022-08-16,2021-12-31,Portugal,Residence,Digital,74182.89
838591,2021-11-14,2021-11-14,2022-11-14,2021-12-31,Norway,Transportation,Non-Digital,118618.11
359815,2021-09-21,2021-09-21,2022-09-21,2021-12-31,France,Engineering,Digital,295761.91
283783,2021-06-10,2021-06-10,2022-06-10,2021-12-31,Switzerland,Residence,Non-Digital,46723.58
546368,2021-05-21,2021-05-21,2022-05-21,2021-12-31,Netherlands,Engineering,Non-Digital,315932.83
344815,2021-04-14,2021-04-14,2022-04-14,2021-12-31,Germany,Auto,Non-Digital,12709.31
643377,2021-05-16,2021-05-16,2022-05-16,2021-12-31,France,Auto,Digital,32545.16
366699,2021-12-03,2021-12-03,2022-12-03,2021-12-31,Italy,Transportation,Digital,48384.05
404329,2021-02-06,2021-02-06,2022-02-06,2021-12-31,Italy,Auto,Non-Digital,47458.35
664892,2021-07-18,2021-07-18,2022-07-18,2021-12-31,Switzerland,Auto,Non-Digital,5493.18
945244,2021-05-29,2021-05-29,2022-05-29,2021-12-31,Netherlands,Transportation,Digital,135159.98
929909,2021-12-19,2021-12-19,2022-12-19,2021-12-31,Netherlands,Residence,Non-Digital,28415.83
663001,2021-02-17,2021-02-17,2022-02-17,2021-12-31,Portugal,Auto,Non-Digital,18263.68
302105,2021-03-25,2021-03-25,2022-03-25,2021-12-31,Germany,Residence,Non-Digital,84456.29
455738,2021-01-14,2021-01-14,2022-01-14,2021-12-31,Netherlands,Residence,Digital,55075.61
246355,2021-10-07,2021-10-07,2022-10-07,2021-12-31,Norway,Auto,Digital,28190.82
851704,2021-02-08,2021-02-08,2022-02-08,2021-12-31,Portugal,Transportation,Non-Digital,240230.43
966716,2021-07-10,2021-07-10,2022-07-10,2021-12-31,Portugal,Transportation,Digital,210769.46
509903,2021-03-28,2021-03-28,2022-03-28,2021-12-31,Germany,Residence,Digital,56422.24
947100,2021-02-26,2021-02-26,2022-02-26,2021-12-31,Italy,Transportation,Digital,248766.15
559329,2021-08-21,2021-08-21,2022-08-21,2021-12-31,Sweden,Residence,Non-Digital,34099.17
247296,2021-11-29,2021-11-29,2022-11-29,2021-12-31,Germany,Auto,Non-Digital,18083.52
753861,2021-11-12,2021-11-12,2022-11-12,2021-12-31,Italy,Auto,Non-Digital,33356.32
186789,2021-02-17,2021-02-17,2022-02-17,2021-12-31,Sweden,Engineering,Non-Digital,79871.31
891816,2021-06-16,2021-06-16,2022-06-16,2021-12-31,Germany,Residence,Digital,68058.86
913769,2021-12-27,2021-12-27,2022-12-27,2021-12-31,Italy,Auto,Digital,42606.83
906676,2021-05-20,2021-05-20,2022-05-20,2021-12-31,Denmark,Auto,Non-Digital,33766.67
108278,2021-12-06,2021-12-06,2022-12-06,2021-12-31,Portugal,Transportation,Digital,57496.98
630270,2021-04-26,2021-04-26,2022-04-26,2021-12-31,Denmark,Residence,Non-Digital,62982.54
555151,2021-03-06,2021-03-06,2022-03-06,2021-12-31,Germany,Residence,Non-Digital,43911.27
893979,2021-01-13,2021-01-13,2022-01-13,2021-12-31,Norway,Residence,Non-Digital,59747.97
105234,2021-12-12,2021-12-12,2022-12-12,2021-12-31,Italy,Engineering,Non-Digital,434126.33
183070,2021-11-05,2021-11-05,2022-11-05,2021-12-31,Netherlands,Residence,Digital,68561.19
919876,2021-12-02,2021-12-02,2022-12-02,2021-12-31,Sweden,Transportation,Digital,212547.15
155310,2021-03-13,2021-03-13,2022-03-13,2021-12-31,France,Engineering,Non-Digital,352135.71
398085,2021-06-03,2021-06-03,2022-06-03,2021-12-31,Netherlands,Liability,Non-Digital,208035.83
663025,2021-08-20,2021-08-20,2022-08-20,2021-12-31,Netherlands,Auto,Digital,19421.1
610427,2021-08-28,2021-08-28,2022-08-28,2021-12-31,Switzerland,Residence,Non-Digital,35127.66
243700,2021-12-25,2021-12-25,2022-12-25,2021-12-31,Switzerland,Auto,Non-Digital,10530.48
519584,2021-05-25,2021-05-25,2022-05-25,2021-12-31,Italy,Auto,Non-Digital,32802.59
645335,2021-07-27,2021-07-27,2022-07-27,2021-12-31,Norway,Engineering,Non-Digital,258968.87
236818,2021-01-02,2021-01-02,2022-01-02,2021-12-31,Denmark,Auto,Non-Digital,44699.42
178912,2021-02-17,2021-02-17,2022-02-17,2021-12-31,Germany,Residence,Digital,5614.5
120595,2021-02-19,2021-02-19,2022-02-19,2021-12-31,Italy,Residence,Non-Digital,28353.59
816084,2021-04-30,2021-04-30,2022-04-30,2021-12-31,Germany,Liability,Non-Digital,53959.79
857242,2021-09-28,2021-09-28,2022-09-28,2021-12-31,Portugal,Liability,Digital,458527.17
907425,2021-07-15,2021-07-15,2022-07-15,2021-12-31,Switzerland,Transportation,Non-Digital,234827.85
358060,2021-09-01,2021-09-01,2022-09-01,2021-12-31,Norway,Auto,Digital,11462.95
565232,2021-11-12,2021-11-12,2022-11-12,2021-12-31,Denmark,Residence,Digital,68922.83
688991,2021-04-05,2021-04-05,2022-04-05,2021-12-31,Norway,Residence,Non-Digital,49540.31
754427,2021-01-24,2021-01-24,2022-01-24,2021-12-31,Switzerland,Auto,Non-Digital,9288.81
925884,2021-03-16,2021-03-16,2022-03-16,2021-12-31,Norway,Residence,Non-Digital,26844.04
568218,2021-09-24,2021-09-24,2022-09-24,2021-12-31,Netherlands,Residence,Non-Digital,57726.12
171810,2021-03-03,2021-03-03,2022-03-03,2021-12-31,Switzerland,Residence,Digital,59865.77
300716,2021-03-19,2021-03-19,2022-03-19,2021-12-31,Germany,Residence,Non-Digital,11423.08
798987,2021-11-12,2021-11-12,2022-11-12,2021-12-31,Switzerland,Residence,Digital,45177.44
870631,2021-05-12,2021-05-12,2022-05-12,2021-12-31,Switzerland,Residence,Digital,56370.94
384398,2021-03-15,2021-03-15,2022-03-15,2021-12-31,Germany,Engineering,Non-Digital,244612.02
944173,2021-06-14,2021-06-14,2022-06-14,2021-12-31,Germany,Auto,Non-Digital,43843.43
746893,2021-05-20,2021-05-20,2022-05-20,2021-12-31,Sweden,Auto,Non-Digital,37254.51
830085,2021-06-11,2021-06-11,2022-06-11,2021-12-31,Netherlands,Liability,Non-Digital,160090.76
341622,2021-02-22,2021-02-22,2022-02-22,2021-12-31,Norway,Auto,Digital,35735.0
973830,2021-01-14,2021-01-14,2022-01-14,2021-12-31,Netherlands,Auto,Non-Digital,8287.98
314127,2021-01-28,2021-01-28,2022-01-28,2021-12-31,Netherlands,Transportation,Digital,40437.15
992996,2021-02-06,2021-02-06,2022-02-06,2021-12-31,Netherlands,Liability,Non-Digital,393190.6
317372,2021-07-19,2021-07-19,2022-07-19,2021-12-31,Denmark,Liability,Non-Digital,358450.18
962360,2021-08-01,2021-08-01,2022-08-01,2021-12-31,Norway,Engineering,Non-Digital,247947.97
862617,2021-08-05,2021-08-05,2022-08-05,2021-12-31,Sweden,Auto,Digital,39100.77
591570,2021-10-08,2021-10-08,2022-10-08,2021-12-31,Norway,Residence,Non-Digital,95560.79
726248,2021-09-11,2021-09-11,2022-09-11,2021-12-31,France,Engineering,Non-Digital,257018.57
518784,2021-10-13,2021-10-13,2022-10-13,2021-12-31,Denmark,Transportation,Non-Digital,51604.72
844033,2021-02-22,2021-02-22,2022-02-22,2021-12-31,Germany,Residence,Non-Digital,94106.33
999167,2021-02-18,2021-02-18,2022-02-18,2021-12-31,Italy,Engineering,Non-Digital,359817.63
221514,2021-02-14,2021-02-14,2022-02-14,2021-12-31,Sweden,Auto,Digital,16751.46
104241,2021-12-02,2021-12-02,2022-12-02,2021-12-31,Portugal,Auto,Non-Digital,16758.22
778947,2021-07-09,2021-07-09,2022-07-09,2021-12-31,France,Engineering,Digital,393982.49
558105,2021-05-19,2021-05-19,2022-05-19,2021-12-31,Portugal,Transportation,Digital,217886.2
410574,2021-07-02,2021-07-02,2022-07-02,2021-12-31,Norway,Transportation,Non-Digital,120651.02
545319,2021-03-11,2021-03-11,2022-03-11,2021-12-31,Sweden,Auto,Digital,49084.29
763744,2021-08-13,2021-08-13,2022-08-13,2021-12-31,Germany,Transportation,Non-Digital,159925.05
356869,2021-03-31,2021-03-31,2022-03-31,2021-12-31,Italy,Engineering,Non-Digital,294735.57
784845,2021-01-27,2021-01-27,2022-01-27,2021-12-31,Portugal,Transportation,Non-Digital,239545.78
706307,2021-04-28,2021-04-28,2022-04-28,2021-12-31,Sweden,Residence,Non-Digital,69314.31
577872,2021-06-25,2021-06-25,2022-06-25,2021-12-31,Netherlands,Auto,Digital,46435.1
673306,2021-03-05,2021-03-05,2022-03-05,2021-12-31,Denmark,Residence,Non-Digital,52965.22
191708,2021-07-19,2021-07-19,2022-07-19,2021-12-31,Germany,Auto,Digital,7785.2
146798,2021-06-14,2021-06-14,2022-06-14,2021-12-31,Netherlands,Auto,Non-Digital,13724.99
458739,2021-09-01,2021-09-01,2022-09-01,2021-12-31,Norway,Transportation,Digital,49261.29
937891,2021-09-27,2021-09-27,2022-09-27,2021-12-31,Switzerland,Auto,Digital,38821.38
182721,2021-03-23,2021-03-23,2022-03-23,2021-12-31,Norway,Transportation,Non-Digital,146090.51
549667,2021-07-06,2021-07-06,2022-07-06,2021-12-31,Netherlands,Residence,Non-Digital,84293.97
836724,2021-04-13,2021-04-13,2022-04-13,2021-12-31,Italy,Transportation,Non-Digital,104479.13
145285,2021-07-24,2021-07-24,2022-07-24,2021-12-31,Germany,Engineering,Digital,420280.38
537877,2021-06-12,2021-06-12,2022-06-12,2021-12-31,Portugal,Residence,Non-Digital,47596.63
817295,2021-08-01,2021-08-01,2022-08-01,2021-12-31,Switzerland,Liability,Non-Digital,94622.14
618085,2021-02-05,2021-02-05,2022-02-05,2021-12-31,Italy,Residence,Digital,27774.49
443728,2021-09-08,2021-09-08,2022-09-08,2021-12-31,Denmark,Auto,Digital,28378.28
270843,2021-07-17,2021-07-17,2022-07-17,2021-12-31,Italy,Auto,Non-Digital,31176.77
745941,2021-03-09,2021-03-09,2022-03-09,2021-12-31,Switzerland,Auto,Non-Digital,22144.31
218427,2021-10-13,2021-10-13,2022-10-13,2021-12-31,Portugal,Transportation,Non-Digital,181528.05
976242,2021-09-11,2021-09-11,2022-09-11,2021-12-31,Norway,Engineering,Non-Digital,265285.41
295938,2021-04-07,2021-04-07,2022-04-07,2021-12-31,Sweden,Residence,Non-Digital,92032.52
345620,2021-10-23,2021-10-23,2022-10-23,2021-12-31,Italy,Auto,Digital,40428.13
702320,2021-07-24,2021-07-24,2022-07-24,2021-12-31,Germany,Auto,Digital,31662.6
737775,2021-06-05,2021-06-05,2022-06-05,2021-12-31,Portugal,Auto,Digital,34698.0
694769,2021-10-12,2021-10-12,2022-10-12,2021-12-31,Norway,Transportation,Digital,242356.99
712000,2021-08-25,2021-08-25,2022-08-25,2021-12-31,Italy,Transportation,Non-Digital,25206.34
969567,2021-12-20,2021-12-20,2022-12-20,2021-12-31,Italy,Auto,Non-Digital,12153.95
622830,2021-02-12,2021-02-12,2022-02-12,2021-12-31,Denmark,Residence,Non-Digital,79401.74
235000,2021-12-06,2021-12-06,2022-12-06,2021-12-31,Sweden,Transportation,Digital,143550.96
754462,2021-07-11,2021-07-11,2022-07-11,2021-12-31,Netherlands,Auto,Digital,23392.94
867309,2021-02-04,2021-02-04,2022-02-04,2021-12-31,Germany,Residence,Non-Digital,89302.25
177902,2021-01-12,2021-01-12,2022-01-12,2021-12-31,Denmark,Engineering,Non-Digital,57514.45
994692,2021-06-02,2021-06-02,2022-06-02,2021-12-31,Netherlands,Transportation,Non-Digital,127985.82
104739,2021-09-05,2021-09-05,2022-09-05,2021-12-31,Sweden,Residence,Digital,32250.09
310964,2021-09-15,2021-09-15,2022-09-15,2021-12-31,Switzerland,Auto,Non-Digital,23642.16
871109,2021-06-16,2021-06-16,2022-06-16,2021-12-31,Denmark,Liability,Non-Digital,427951.84
512432,2021-06-05,2021-06-05,2022-06-05,2021-12-31,Netherlands,Auto,Digital,26898.3
190973,2021-04-25,2021-04-25,2022-04-25,2021-12-31,Netherlands,Residence,Non-Digital,56827.78
318374,2021-10-23,2021-10-23,2022-10-23,2021-12-31,Denmark,Residence,Digital,64406.4
322067,2021-11-05,2021-11-05,2022-11-05,2021-12-31,Switzerland,Residence,Digital,18784.49
464287,2021-03-25,2021-03-25,2022-03-25,2021-12-31,Norway,Residence,Non-Digital,3173.63
528975,2021-08-27,2021-08-27,2022-08-27,2021-12-31,Norway,Engineering,Non-Digital,246575.28
205634,2021-07-17,2021-07-17,2022-07-17,2021-12-31,Denmark,Auto,Non-Digital,2821.9
277036,2021-11-27,2021-11-27,2022-11-27,2021-12-31,Germany,Engineering,Non-Digital,468388.43
114238,2021-09-04,2021-09-04,2022-09-04,2021-12-31,Italy,Auto,Digital,25790.71
375932,2021-07-25,2021-07-25,2022-07-25,2021-12-31,Sweden,Transportation,Digital,57402.19
648549,2021-05-17,2021-05-17,2022-05-17,2021-12-31,Netherlands,Auto,Digital,16954.87
123256,2021-05-11,2021-05-11,2022-05-11,2021-12-31,Portugal,Auto,Non-Digital,20641.53
293802,2021-02-28,2021-02-28,2022-02-28,2021-12-31,Norway,Transportation,Digital,199248.84
487005,2021-12-11,2021-12-11,2022-12-11,2021-12-31,Italy,Residence,Digital,61964.39
847156,2021-05-15,2021-05-15,2022-05-15,2021-12-31,Italy,Transportation,Non-Digital,59815.47
875187,2021-05-13,2021-05-13,2022-05-13,2021-12-31,Portugal,Transportation,Digital,63462.48
110120,2021-06-03,2021-06-03,2022-06-03,2021-12-31,Switzerland,Auto,Non-Digital,26149.84
172383,2021-10-05,2021-10-05,2022-10-05,2021-12-31,Germany,Engineering,Non-Digital,481125.08
917020,2021-04-24,2021-04-24,2022-04-24,2021-12-31,Netherlands,Residence,Digital,95670.41
511345,2021-10-17,2021-10-17,2022-10-17,2021-12-31,Italy,Residence,Digital,15220.16
734394,2021-03-08,2021-03-08,2022-03-08,2021-12-31,Switzerland,Liability,Non-Digital,399847.26
536032,2021-11-09,2021-11-09,2022-11-09,2021-12-31,Germany,Residence,Non-Digital,32822.28
100220,2021-02-20,2021-02-20,2022-02-20,2021-12-31,Denmark,Engineering,Non-Digital,331914.19
104850,2021-09-21,2021-09-21,2022-09-21,2021-12-31,France,Engineering,Digital,72499.61
506900,2021-10-28,2021-10-28,2022-10-28,2021-12-31,Denmark,Auto,Non-Digital,41250.08
430479,2021-08-28,2021-08-28,2022-08-28,2021-12-31,Sweden,Transportation,Non-Digital,175660.22
874683,2021-06-05,2021-06-05,2022-06-05,2021-12-31,Switzerland,Residence,Non-Digital,40693.86
428862,2021-11-17,2021-11-17,2022-11-17,2021-12-31,Sweden,Auto,Non-Digital,20968.44
196830,2021-05-15,2021-05-15,2022-05-15,2021-12-31,Norway,Liability,Non-Digital,339687.86
634591,2021-01-25,2021-01-25,2022-01-25,2021-12-31,Portugal,Auto,Digital,21754.36
224875,2021-11-05,2021-11-05,2022-11-05,2021-12-31,Germany,Residence,Non-Digital,48416.31
359615,2021-07-24,2021-07-24,2022-07-24,2021-12-31,Norway,Auto,Non-Digital,30938.23
701153,2021-06-09,2021-06-09,2022-06-09,2021-12-31,Portugal,Auto,Non-Digital,31901.28
671158,2021-07-27,2021-07-27,2022-07-27,2021-12-31,Norway,Auto,Digital,9711.93
708095,2021-03-29,2021-03-29,2022-03-29,2021-12-31,Italy,Engineering,Non-Digital,490510.44
505119,2021-01-17,2021-01-17,2022-01-17,2021-12-31,Sweden,Auto,Non-Digital,39502.93
104550,2021-12-11,2021-12-11,2022-12-11,2021-12-31,France,Liability,Non-Digital,195778.87
341108,2021-10-15,2021-10-15,2022-10-15,2021-12-31,Switzerland,Auto,Digital,12210.7
792394,2021-07-01,2021-07-01,2022-07-01,2021-12-31,Norway,Auto,Digital,33583.09
119248,2021-08-10,2021-08-10,2022-08-10,2021-12-31,France,Engineering,Non-Digital,421306.01
172158,2021-02-21,2021-02-21,2022-02-21,2021-12-31,Norway,Residence,Non-Digital,42559.28
958153,2021-03-23,2021-03-23,2022-03-23,2021-12-31,Portugal,Auto,Digital,6413.83
955390,2021-01-14,2021-01-14,2022-01-14,2021-12-31,Norway,Engineering,Non-Digital,321542.93
234335,2021-07-11,2021-07-11,2022-07-11,2021-12-31,France,Auto,Non-Digital,18757.3
952924,2021-09-23,2021-09-23,2022-09-23,2021-12-31,France,Auto,Non-Digital,23695.96
710809,2021-08-02,2021-08-02,2022-08-02,2021-12-31,Germany,Residence,Digital,10040.57
988000,2021-05-06,2021-05-06,2022-05-06,2021-12-31,Norway,Auto,Digital,31971.66
965883,2021-10-02,2021-10-02,2022-10-02,2021-12-31,France,Residence,Digital,56902.08
227246,2021-07-28,2021-07-28,2022-07-28,2021-12-31,Germany,Residence,Digital,35521.33
933210,2021-09-12,2021-09-12,2022-09-12,2021-12-31,France,Transportation,Non-Digital,242778.76
931812,2021-02-14,2021-02-14,2022-02-14,2021-12-31,Italy,Residence,Non-Digital,39779.53
919232,2021-09-03,2021-09-03,2022-09-03,2021-12-31,Italy,Residence,Digital,2592.86
885583,2021-05-08,2021-05-08,2022-05-08,2021-12-31,France,Engineering,Digital,202744.82
138470,2021-10-26,2021-10-26,2022-10-26,2021-12-31,Italy,Liability,Non-Digital,154552.77
294193,2021-02-14,2021-02-14,2022-02-14,2021-12-31,Netherlands,Liability,Non-Digital,475587.99
109276,2021-05-18,2021-05-18,2022-05-18,2021-12-31,Sweden,Auto,Digital,5841.43
147073,2021-10-29,2021-10-29,2022-10-29,2021-12-31,Germany,Residence,Digital,10104.48
385115,2021-07-01,2021-07-01,2022-07-01,2021-12-31,Sweden,Auto,Non-Digital,23666.18
386678,2021-07-10,2021-07-10,2022-07-10,2021-12-31,Norway,Auto,Non-Digital,36385.64
182135,2021-01-06,2021-01-06,2022-01-06,2021-12-31,Denmark,Auto,Non-Digital,23593.89
157199,2021-05-14,2021-05-14,2022-05-14,2021-12-31,Germany,Residence,Non-Digital,63557.36
314410,2021-07-10,2021-07-10,2022-07-10,2021-12-31,Germany,Liability,Digital,485872.34
678457,2021-12-04,2021-12-04,2022-12-04,2021-12-31,Portugal,Transportation,Non-Digital,175017.64
536736,2021-12-19,2021-12-19,2022-12-19,2021-12-31,Norway,Transportation,Non-Digital,63213.75
963583,2021-03-03,2021-03-03,2022-03-03,2021-12-31,Italy,Residence,Digital,70641.14
633037,2021-09-29,2021-09-29,2022-09-29,2021-12-31,France,Residence,Non-Digital,64308.59
384325,2021-06-27,2021-06-27,2022-06-27,2021-12-31,Denmark,Auto,Digital,4704.83
962999,2021-08-17,2021-08-17,2022-08-17,2021-12-31,Switzerland,Transportation,Digital,86124.0
838610,2021-04-10,2021-04-10,2022-04-10,2021-12-31,Switzerland,Residence,Digital,77054.98
143062,2021-09-21,2021-09-21,2022-09-21,2021-12-31,Sweden,Engineering,Non-Digital,404143.18
718105,2021-05-15,2021-05-15,2022-05-15,2021-12-31,Portugal,Engineering,Digital,242664.82
568191,2021-05-18,2021-05-18,2022-05-18,2021-12-31,Portugal,Transportation,Non-Digital,244281.83
656680,2021-09-02,2021-09-02,2022-09-02,2021-12-31,Sweden,Auto,Digital,5471.33
394600,2021-03-18,2021-03-18,2022-03-18,2021-12-31,Switzerland,Residence,Digital,70770.98
514700,2021-12-29,2021-12-29,2022-12-29,2021-12-31,Norway,Auto,Non-Digital,28914.35
853741,2021-05-24,2021-05-24,2022-05-24,2021-12-31,Switzerland,Residence,Non-Digital,80410.44
160529,2021-03-22,2021-03-22,2022-03-22,2021-12-31,Netherlands,Auto,Non-Digital,45568.03
742676,2021-04-10,2021-04-10,2022-04-10,2021-12-31,Netherlands,Liability,Digital,310055.93
172246,2021-12-29,2021-12-29,2022-12-29,2021-12-31,France,Liability,Non-Digital,354439.88
382056,2021-05-12,2021-05-12,2022-05-12,2021-12-31,Norway,Residence,Digital,93358.04
205958,2021-08-24,2021-08-24,2022-08-24,2021-12-31,Denmark,Transportation,Non-Digital,130193.2
152321,2021-09-23,2021-09-23,2022-09-23,2021-12-31,Norway,Residence,Non-Digital,85830.15
391031,2021-03-10,2021-03-10,2022-03-10,2021-12-31,Italy,Auto,Non-Digital,28389.92
377663,2021-12-05,2021-12-05,2022-12-05,2021-12-31,Denmark,Residence,Digital,99502.31
252709,2021-10-30,2021-10-30,2022-10-30,2021-12-31,Germany,Auto,Digital,9266.36
187604,2021-07-20,2021-07-20,2022-07-20,2021-12-31,France,Residence,Digital,6032.26
460683,2021-01-04,2021-01-04,2022-01-04,2021-12-31,France,Residence,Non-Digital,6555.44
868691,2021-07-26,2021-07-26,2022-07-26,2021-12-31,Portugal,Liability,Digital,84747.67
755528,2021-07-04,2021-07-04,2022-07-04,2021-12-31,Germany,Auto,Digital,31498.51
162168,2021-01-10,2021-01-10,2022-01-10,2021-12-31,Norway,Liability,Non-Digital,190891.02
801452,2021-02-27,2021-02-27,2022-02-27,2021-12-31,Germany,Residence,Non-Digital,56898.46
683757,2021-09-05,2021-09-05,2022-09-05,2021-12-31,Sweden,Engineering,Digital,395515.34
733203,2021-05-14,2021-05-14,2022-05-14,2021-12-31,Norway,Residence,Non-Digital,13945.28
564236,2021-02-10,2021-02-10,2022-02-10,2021-12-31,France,Liability,Non-Digital,186317.79
232517,2021-12-04,2021-12-04,2022-12-04,2021-12-31,France,Transportation,Non-Digital,70074.18
160978,2021-05-22,2021-05-22,2022-05-22,2021-12-31,Netherlands,Residence,Digital,90157.61
333315,2021-12-01,2021-12-01,2022-12-01,2021-12-31,Portugal,Transportation,Non-Digital,37986.57
394900,2021-11-07,2021-11-07,2022-11-07,2021-12-31,Sweden,Residence,Digital,91468.16
286176,2021-04-25,2021-04-25,2022-04-25,2021-12-31,Sweden,Auto,Digital,49107.37
422314,2021-02-16,2021-02-16,2022-02-16,2021-12-31,Norway,Auto,Digital,22747.29
638531,2021-11-30,2021-11-30,2022-11-30,2021-12-31,Italy,Residence,Digital,97379.41
748875,2021-07-15,2021-07-15,2022-07-15,2021-12-31,Italy,Transportation,Non-Digital,205984.94
606132,2021-11-01,2021-11-01,2022-11-01,2021-12-31,Netherlands,Residence,Digital,83821.07
145497,2021-12-15,2021-12-15,2022-12-15,2021-12-31,Portugal,Transportation,Digital,150831.08
921848,2021-12-21,2021-12-21,2022-12-21,2021-12-31,France,Residence,Non-Digital,59147.92
478303,2021-03-21,2021-03-21,2022-03-21,2021-12-31,Germany,Auto,Non-Digital,17699.18
184611,2021-07-31,2021-07-31,2022-07-31,2021-12-31,Italy,Engineering,Non-Digital,73785.67
157112,2021-10-19,2021-10-19,2022-10-19,2021-12-31,Germany,Transportation,Non-Digital,142212.53
228623,2021-11-17,2021-11-17,2022-11-17,2021-12-31,Switzerland,Residence,Non-Digital,2440.73
582882,2021-06-13,2021-06-13,2022-06-13,2021-12-31,Norway,Residence,Non-Digital,51766.83
192075,2021-07-22,2021-07-22,2022-07-22,2021-12-31,Portugal,Auto,Digital,34516.46
929739,2021-08-10,2021-08-10,2022-08-10,2021-12-31,Denmark,Residence,Non-Digital,99881.75
385887,2021-03-11,2021-03-11,2022-03-11,2021-12-31,Portugal,Auto,Non-Digital,33148.95
935333,2021-11-18,2021-11-18,2022-11-18,2021-12-31,France,Liability,Non-Digital,166663.7
105328,2021-04-06,2021-04-06,2022-04-06,2021-12-31,Portugal,Residence,Non-Digital,26342.99
928908,2021-12-15,2021-12-15,2022-12-15,2021-12-31,Sweden,Transportation,Non-Digital,242199.1
423822,2021-07-21,2021-07-21,2022-07-21,2021-12-31,Norway,Liability,Non-Digital,212581.63
353718,2021-09-11,2021-09-11,2022-09-11,2021-12-31,Netherlands,Auto,Non-Digital,47167.3
193637,2021-11-04,2021-11-04,2022-11-04,2021-12-31,Switzerland,Liability,Digital,491546.24
706635,2021-01-07,2021-01-07,2022-01-07,2021-12-31,Germany,Residence,Non-Digital,89393.43
439625,2021-09-22,2021-09-22,2022-09-22,2021-12-31,Switzerland,Transportation,Digital,217784.77
305961,2021-06-07,2021-06-07,2022-06-07,2021-12-31,Netherlands,Engineering,Digital,183335.14
679130,2021-04-26,2021-04-26,2022-04-26,2021-12-31,Norway,Engineering,Digital,275816.31
955378,2021-03-07,2021-03-07,2022-03-07,2021-12-31,Norway,Residence,Digital,61160.33
350112,2021-09-30,2021-09-30,2022-09-30,2021-12-31,Netherlands,Auto,Non-Digital,41836.28
419240,2021-03-04,2021-03-04,2022-03-04,2021-12-31,Netherlands,Auto,Digital,16814.82
771626,2021-12-13,2021-12-13,2022-12-13,2021-12-31,Netherlands,Transportation,Non-Digital,17798.59
135362,2021-08-25,2021-08-25,2022-08-25,2021-12-31,Norway,Residence,Non-Digital,18327.08
353318,2021-07-02,2021-07-02,2022-07-02,2021-12-31,Denmark,Liability,Non-Digital,486462.05
103627,2021-06-30,2021-06-30,2022-06-30,2021-12-31,Sweden,Auto,Non-Digital,32170.63
238646,2021-06-16,2021-06-16,2022-06-16,2021-12-31,Germany,Auto,Non-Digital,46487.85
668207,2021-08-25,2021-08-25,2022-08-25,2021-12-31,Italy,Auto,Digital,22682.48
672747,2021-06-02,2021-06-02,2022-06-02,2021-12-31,Portugal,Auto,Digital,22282.77
267692,2021-07-03,2021-07-03,2022-07-03,2021-12-31,Sweden,Auto,Non-Digital,25738.53
404456,2021-07-26,2021-07-26,2022-07-26,2021-12-31,Switzerland,Transportation,Non-Digital,24768.46
498326,2021-01-01,2021-01-01,2022-01-01,2021-12-31,France,Residence,Non-Digital,91443.83
